 1.271800E-02     2.415017E+04
 1.284600E-02     2.420197E+04
 1.297500E-02     2.425258E+04
 1.310500E-02     2.430017E+04
 1.323700E-02     2.434653E+04
 1.337000E-02     2.438987E+04
 1.350400E-02     2.443201E+04
 1.364000E-02     2.448111E+04
 1.377700E-02     2.451809E+04
 1.391500E-02     2.455386E+04
 1.405500E-02     2.458566E+04
 1.419700E-02     2.461622E+04
 1.433900E-02     2.464381E+04
 1.448300E-02     2.466924E+04
 1.462900E-02     2.469253E+04
 1.477600E-02     2.471280E+04
 1.492400E-02     2.473006E+04
 1.507400E-02     2.474517E+04
 1.522600E-02     2.475813E+04
 1.537900E-02     2.476808E+04
 1.553300E-02     2.477504E+04
 1.569000E-02     2.477979E+04
 1.584700E-02     2.478160E+04
 1.600700E-02     2.477668E+04
 1.616700E-02     2.477245E+04
 1.633000E-02     2.476602E+04
 1.649400E-02     2.475661E+04
 1.666000E-02     2.474415E+04
 1.682700E-02     2.472877E+04
 1.699600E-02     2.471046E+04
 1.716700E-02     2.468920E+04
 1.734000E-02     2.466496E+04
 1.751400E-02     2.463789E+04
 1.769000E-02     2.460783E+04
 1.786800E-02     2.457477E+04
 1.804700E-02     2.453891E+04
 1.822900E-02     2.449985E+04
 1.841200E-02     2.445800E+04
 1.859700E-02     2.441317E+04
 1.878400E-02     2.436537E+04
 1.897300E-02     2.431460E+04
 1.916300E-02     2.426116E+04
 1.935600E-02     2.420453E+04
 1.955000E-02     2.414530E+04
 1.974700E-02     2.408289E+04
 1.994500E-02     2.401798E+04
 2.014600E-02     2.394995E+04
 2.034800E-02     2.387951E+04
 2.055300E-02     2.380602E+04
 2.075900E-02     2.373023E+04
 2.096800E-02     2.365147E+04
 2.117900E-02     2.357017E+04
 2.139200E-02     2.348638E+04
 2.160700E-02     2.340017E+04
 2.182400E-02     2.331160E+04
 2.204300E-02     2.322075E+04
 2.226500E-02     2.312727E+04
 2.248800E-02     2.303208E+04
 2.271400E-02     2.293440E+04
 2.294300E-02     2.283430E+04
 2.317300E-02     2.273274E+04
 2.340600E-02     2.262891E+04
 2.364100E-02     2.252335E+04
 2.387900E-02     2.241569E+04
 2.411900E-02     2.230646E+04
 2.436100E-02     2.219575E+04
 2.460600E-02     2.208319E+04
 2.485300E-02     2.196933E+04
 2.510300E-02     2.185379E+04
 2.535600E-02     2.173666E+04
 2.561000E-02     2.161894E+04
 2.586800E-02     2.149934E+04
 2.612800E-02     2.137886E+04
 2.639000E-02     2.125759E+04
 2.665600E-02     2.113468E+04
 2.692300E-02     2.101161E+04
 2.719400E-02     2.088706E+04
 2.746700E-02     2.076203E+04
 2.774300E-02     2.063615E+04
 2.802200E-02     2.050948E+04
 2.830400E-02     2.038211E+04
 2.858800E-02     2.025454E+04
 2.887600E-02     2.012596E+04
 2.916600E-02     1.999731E+04
 2.945900E-02     1.986822E+04
 2.975500E-02     1.973875E+04
 3.005400E-02     1.960896E+04
 3.035600E-02     1.947890E+04
 3.066100E-02     1.934862E+04
 3.096900E-02     1.921819E+04
 3.128100E-02     1.908722E+04
 3.159500E-02     1.895662E+04
 3.191200E-02     1.882598E+04
 3.223300E-02     1.869497E+04
 3.255700E-02     1.856401E+04
 3.288400E-02     1.843316E+04
 3.321500E-02     1.830205E+04
 3.354900E-02     1.817112E+04
 3.388600E-02     1.804039E+04
 3.422600E-02     1.790989E+04
 3.457000E-02     1.777928E+04
 3.491800E-02     1.764858E+04
 3.526900E-02     1.751820E+04
 3.562300E-02     1.738816E+04
 3.598100E-02     1.725811E+04
 3.634300E-02     1.712809E+04
 3.670800E-02     1.699848E+04
 3.707700E-02     1.686894E+04
 3.745000E-02     1.673949E+04
 3.782600E-02     1.661050E+04
 3.820600E-02     1.648165E+04
 3.859000E-02     1.635294E+04
 3.897800E-02     1.622441E+04
